STUDY_ID	SAMPLE_ID	IGSF8
prad_tcga_pan_can_atlas_2018	TCGA-KC-A7F6-01	1.3713
prad_tcga_pan_can_atlas_2018	TCGA-KC-A7FA-01	2.31
prad_tcga_pan_can_atlas_2018	TCGA-KC-A7FD-01	2.8118
prad_tcga_pan_can_atlas_2018	TCGA-KC-A7FE-01	0.2622
prad_tcga_pan_can_atlas_2018	TCGA-KK-A59V-01	-1.2263
prad_tcga_pan_can_atlas_2018	TCGA-KK-A59X-01	2.3042
prad_tcga_pan_can_atlas_2018	TCGA-KK-A59Y-01	2.7691
prad_tcga_pan_can_atlas_2018	TCGA-KK-A59Z-01	0.3366
prad_tcga_pan_can_atlas_2018	TCGA-KK-A5A1-01	0.3046
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6DY-01	1.1699
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E0-01	-0.2577
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E1-01	2.9848
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E2-01	1.9563
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E3-01	1.5295
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E4-01	2.073
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E5-01	1.3734
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E6-01	2.8322
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E7-01	3.493
prad_tcga_pan_can_atlas_2018	TCGA-KK-A6E8-01	1.061
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7AP-01	2.7382
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7AQ-01	3.0908
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7AU-01	3.2786
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7AV-01	1.3135
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7AW-01	2.7974
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7AY-01	1.9194
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7AZ-01	1.4245
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7B0-01	3.0802
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7B1-01	1.264
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7B2-01	1.8251
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7B3-01	1.9388
prad_tcga_pan_can_atlas_2018	TCGA-KK-A7B4-01	1.8046
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8I4-01	2.0292
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8I5-01	1.5243
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8I6-01	1.553
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8I7-01	1.4085
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8I8-01	1.2394
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8I9-01	1.2201
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IA-01	1.249
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IB-01	1.4749
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IC-01	0.6769
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8ID-01	0.0699
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IF-01	0.9459
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IG-01	0.939
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IH-01	1.3109
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8II-01	1.827
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IJ-01	1.5919
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IK-01	2.0791
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IL-01	0.2706
prad_tcga_pan_can_atlas_2018	TCGA-KK-A8IM-01	0.5869
prad_tcga_pan_can_atlas_2018	TCGA-M7-A71Y-01	1.3835
prad_tcga_pan_can_atlas_2018	TCGA-M7-A71Z-01	4.0915
prad_tcga_pan_can_atlas_2018	TCGA-M7-A720-01	0.6715
prad_tcga_pan_can_atlas_2018	TCGA-M7-A721-01	1.8605
prad_tcga_pan_can_atlas_2018	TCGA-M7-A722-01	3.3731
prad_tcga_pan_can_atlas_2018	TCGA-M7-A723-01	0.5013
prad_tcga_pan_can_atlas_2018	TCGA-M7-A724-01	3.5443
prad_tcga_pan_can_atlas_2018	TCGA-M7-A725-01	3.4417
prad_tcga_pan_can_atlas_2018	TCGA-MG-AAMC-01	3.1221
prad_tcga_pan_can_atlas_2018	TCGA-QU-A6IL-01	0.447
prad_tcga_pan_can_atlas_2018	TCGA-QU-A6IM-01	0.7826
prad_tcga_pan_can_atlas_2018	TCGA-QU-A6IN-01	1.9864
prad_tcga_pan_can_atlas_2018	TCGA-QU-A6IO-01	1.1487
prad_tcga_pan_can_atlas_2018	TCGA-QU-A6IP-01	1.3012
prad_tcga_pan_can_atlas_2018	TCGA-SU-A7E7-01	1.0113
prad_tcga_pan_can_atlas_2018	TCGA-TK-A8OK-01	1.0386
prad_tcga_pan_can_atlas_2018	TCGA-TP-A8TT-01	1.0307
prad_tcga_pan_can_atlas_2018	TCGA-TP-A8TV-01	1.9232
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8MF-01	0.7468
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8MG-01	0.8114
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8MJ-01	1.7862
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8MK-01	0.7895
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8ML-01	3.0665
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8MM-01	1.9046
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8MU-01	1.386
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8WL-01	1.6826
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8WN-01	0.7727
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8WS-01	1.321
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8WV-01	1.2655
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8WW-01	2.0437
prad_tcga_pan_can_atlas_2018	TCGA-V1-A8X3-01	1.348
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9O5-01	4.1309
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9O7-01	0.916
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9O9-01	0.8115
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9OA-01	0.0072
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9OF-01	0.4606
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9OH-01	1.5597
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9OL-01	2.42
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9OQ-01	1.8014
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9OT-01	0.5057
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9OX-01	1.2612
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9OY-01	2.2566
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9Z7-01	0.2578
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9Z8-01	-0.9113
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9Z9-01	1.4372
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9ZG-01	2.238
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9ZI-01	0.9584
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9ZK-01	2.0071
prad_tcga_pan_can_atlas_2018	TCGA-V1-A9ZR-01	0.2085
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88I-01	0.4166
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88K-01	3.0554
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88L-01	2.8249
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88M-01	2.639
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88N-01	1.0431
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88O-01	1.624
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88P-01	1.313
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88Q-01	3.2092
prad_tcga_pan_can_atlas_2018	TCGA-VN-A88R-01	1.3507
prad_tcga_pan_can_atlas_2018	TCGA-VN-A943-01	1.5938
prad_tcga_pan_can_atlas_2018	TCGA-VP-A872-01	0.647
prad_tcga_pan_can_atlas_2018	TCGA-VP-A875-01	1.9603
prad_tcga_pan_can_atlas_2018	TCGA-VP-A876-01	1.0528
prad_tcga_pan_can_atlas_2018	TCGA-VP-A878-01	2.5272
prad_tcga_pan_can_atlas_2018	TCGA-VP-A879-01	1.2189
prad_tcga_pan_can_atlas_2018	TCGA-VP-A87B-01	3.0431
prad_tcga_pan_can_atlas_2018	TCGA-VP-A87C-01	0.6689
prad_tcga_pan_can_atlas_2018	TCGA-VP-A87D-01	1.0191
prad_tcga_pan_can_atlas_2018	TCGA-VP-A87E-01	1.0674
prad_tcga_pan_can_atlas_2018	TCGA-VP-A87H-01	0.9608
prad_tcga_pan_can_atlas_2018	TCGA-VP-A87J-01	1.2795
prad_tcga_pan_can_atlas_2018	TCGA-VP-A87K-01	2.2007
prad_tcga_pan_can_atlas_2018	TCGA-VP-AA1N-01	1.904
prad_tcga_pan_can_atlas_2018	TCGA-WW-A8ZI-01	1.6388
prad_tcga_pan_can_atlas_2018	TCGA-X4-A8KQ-01	1.9088
prad_tcga_pan_can_atlas_2018	TCGA-X4-A8KS-01	1.0595
prad_tcga_pan_can_atlas_2018	TCGA-XA-A8JR-01	0.9652
prad_tcga_pan_can_atlas_2018	TCGA-XJ-A83F-01	3.0228
prad_tcga_pan_can_atlas_2018	TCGA-XJ-A83G-01	2.9771
prad_tcga_pan_can_atlas_2018	TCGA-XJ-A83H-01	1.7203
prad_tcga_pan_can_atlas_2018	TCGA-XJ-A9DI-01	1.5771
prad_tcga_pan_can_atlas_2018	TCGA-XJ-A9DK-01	0.5167
prad_tcga_pan_can_atlas_2018	TCGA-XJ-A9DQ-01	2.0876
prad_tcga_pan_can_atlas_2018	TCGA-XJ-A9DX-01	2.1338
prad_tcga_pan_can_atlas_2018	TCGA-XK-AAIR-01	0.6678
prad_tcga_pan_can_atlas_2018	TCGA-XK-AAIV-01	0.6817
prad_tcga_pan_can_atlas_2018	TCGA-XK-AAIW-01	1.1988
prad_tcga_pan_can_atlas_2018	TCGA-XK-AAJA-01	2.7225
prad_tcga_pan_can_atlas_2018	TCGA-XK-AAJP-01	-0.3239
prad_tcga_pan_can_atlas_2018	TCGA-XK-AAJR-01	2.1883
prad_tcga_pan_can_atlas_2018	TCGA-XK-AAJT-01	0.5302
prad_tcga_pan_can_atlas_2018	TCGA-XK-AAJU-01	0.7736
prad_tcga_pan_can_atlas_2018	TCGA-XQ-A8TA-01	-1.1228
prad_tcga_pan_can_atlas_2018	TCGA-XQ-A8TB-01	0.0625
prad_tcga_pan_can_atlas_2018	TCGA-Y6-A8TL-01	1.8222
prad_tcga_pan_can_atlas_2018	TCGA-Y6-A9XI-01	2.4333
prad_tcga_pan_can_atlas_2018	TCGA-YJ-A8SW-01	-0.3187
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8HJ-01	0.4395
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8HK-01	1.5457
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8HL-01	2.1343
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8HM-01	0.1018
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8HO-01	0.2941
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8S8-01	0.5083
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8S9-01	1.9385
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SA-01	2.6459
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SB-01	-0.4258
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SC-01	1.5727
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SF-01	-0.2183
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SH-01	1.2683
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SI-01	0.7512
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SJ-01	0.2962
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SK-01	0.0589
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SL-01	1.898
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SO-01	2.2208
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SP-01	1.3504
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SQ-01	2.5137
prad_tcga_pan_can_atlas_2018	TCGA-YL-A8SR-01	2.665
prad_tcga_pan_can_atlas_2018	TCGA-YL-A9WH-01	1.372
prad_tcga_pan_can_atlas_2018	TCGA-YL-A9WI-01	1.3431
prad_tcga_pan_can_atlas_2018	TCGA-YL-A9WJ-01	1.5854
prad_tcga_pan_can_atlas_2018	TCGA-YL-A9WK-01	0.7834
prad_tcga_pan_can_atlas_2018	TCGA-YL-A9WL-01	2.4921
prad_tcga_pan_can_atlas_2018	TCGA-YL-A9WX-01	0.5448
prad_tcga_pan_can_atlas_2018	TCGA-YL-A9WY-01	-0.2563
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A8QW-01	1.1922
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A8QX-01	1.2837
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A8QY-01	0.1342
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A8QZ-01	-0.0839
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9KY-01	1.1125
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9L0-01	0.7857
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9L1-01	1.0682
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9L2-01	1.3532
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9L4-01	1.1612
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9L5-01	3.0831
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9L6-01	-0.0049
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9L9-01	0.9978
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9LB-01	0.512
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9LM-01	0.0945
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9LN-01	0.0896
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9LS-01	-0.1986
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9LU-01	0.7197
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9LY-01	1.2534
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9LZ-01	2.2458
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9M4-01	2.0039
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9MC-01	-1.0507
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9N3-01	-1.5182
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9ND-01	2.04
prad_tcga_pan_can_atlas_2018	TCGA-ZG-A9NI-01	1.9995
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HI-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HJ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HL-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HO-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HP-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HQ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HR-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HS-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HT-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HU-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HV-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HX-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HY-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9HZ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9I0-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9I1-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3B-A9I3-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-3R-A8YX-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1KU-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1KW-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1KX-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1KY-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1KZ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1L0-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1L1-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1L2-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1L3-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A1L4-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A23R-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A23T-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A23U-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A23V-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A23Y-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A23Z-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A240-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A2IZ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A2J0-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A2J1-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A2J4-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3LS-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3LT-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3LU-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3LW-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3LY-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3M1-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3M2-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3U5-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3U6-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3U7-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3U8-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3U9-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3UA-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3UB-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3UC-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3UD-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3UE-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A3UF-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48J-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48K-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48L-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48N-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48O-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48P-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48R-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48U-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A48V-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6B7-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6B8-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6B9-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6BA-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6BB-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6BE-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6BF-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6BG-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6BH-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6BK-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6YQ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6YR-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6YS-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6YT-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6YU-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6YV-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6YX-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6YZ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6Z0-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A6Z2-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7EF-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7EI-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7EL-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7EM-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7EN-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7EO-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7EQ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7ER-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7ES-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7ET-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A7EU-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BG-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BH-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BJ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BK-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BL-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BM-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BN-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BO-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BP-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BR-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BS-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BT-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BU-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BV-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BX-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-A8BZ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AATS-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2E-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2F-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2G-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2H-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2J-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2L-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2O-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2P-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2Q-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2S-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2T-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2V-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2W-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2X-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB2Z-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB30-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB32-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB35-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB36-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB37-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB3A-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB3B-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-DX-AB3C-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-FX-A2QS-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-FX-A3NJ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-FX-A3NK-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-FX-A3RE-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-FX-A3TO-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-FX-A48G-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-FX-A76Y-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-FX-A8OO-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-HB-A2OT-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-HB-A3L4-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-HB-A3YV-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-HB-A43Z-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-HB-A5W3-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-HS-A5N7-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-HS-A5N8-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-HS-A5NA-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IE-A3OV-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IE-A4EH-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IE-A4EI-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IE-A4EJ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IE-A4EK-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IE-A6BZ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IF-A3RQ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IF-A4AJ-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IS-A3K6-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IS-A3K7-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IS-A3K8-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IS-A3KA-01	NP
sarc_tcga_pan_can_atlas_2018	TCGA-IW-A3M4-01	NP
